job_skills,skill_id
Net Zero Transition,46992
Data linkage graphs,46993
Jurisdictional requirements,46994
Data disclosure,46995
Programming tools,46996
XBRL,46997
Business Partner Liaison,46998
Reverse Logistics,46999
Data Dicing,47000
Advanced Quantitative Degree,47001
Traceability,47002
Impact Assessments,47003
IT Solutions,47004
Refinement,47005
Investment and Asset Management,47006
Test Scripts,47007
ETL Tools (Talend Informatica SSIS),47008
Migration Tools (AWS DMS Azure Data Migration Service),47009
Database Technologies (Oracle SQL Server MySQL),47010
Data Security (Banking Context),47011
Option Development,47012
Risk (RAID) Logs Management,47013
Benefits Definition and Realisation,47014
Organisational Skills,47015
Prioritisation,47016
Data Integration Experience,47017
Microsoft Technology,47018
Project Management Tools (JIRA Service Now),47019
Banking Data Sets (Investment Arm),47020
Backend reports,47021
Customer and user interface,47022
Database schema design,47023
Transition development,47024
Technical subject matter expertise (SME),47025
Inhouse developed applications,47026
Security control,47027
Backup/restore,47028
Import/export data,47029
Data ingest efforts,47030
Load testing,47031
Response time testing,47032
Software development/engineering,47033
Problem diagnosis/resolution,47034
Continuous Delivery (CI/CD),47035
Cloudbees Jenkins,47036
uDeploy,47037
Pivotal Concourse,47038
Automated testing frameworks,47039
Data Storage Analyst,47040
Pure,47041
Storage Systems Infrastructure,47042
Storage Replication,47043
Data Center Storage,47044
Enterprise Storage Systems,47045
Approval Workflow,47046
Good Social Skills,47047
Life Benefits,47048
Company Matching,47049
Employee Stock Purchase Program (ESPP),47050
Student Debt Assistance,47051
Tuition Reimbursement Program,47052
Development and Career Growth Opportunities,47053
Financial Planning Benefits,47054
Wellness Benefits,47055
Paid Company Holidays,47056
Family Care and Bonding Leave,47057
NETEZZA,47058
Big Data/Hadoop,47059
Bit bucket/Source Tree,47060
BI/BA,47061
Analytics Data Services,47062
ADF pipelines,47063
MS Event Grid,47064
Data Supplementation,47065
BI Tools (SAS Tableau Cognos Spotfire Alteryx Knime),47066
Productivity Tools (MS Word PowerPoint Excel),47067
Azure Cloud Platform,47068
Azure DW,47069
Analytical SQL functions,47070
Materialized views,47071
Engineering Skills,47072
Opensource Technology,47073
Data Modelling Principles,47074
Cloud computing platform (AWS or Azure),47075
Infrastructure as a code (Terraform Docker CloudFormation etc.),47076
Automation workflows (GitLab Jenkins Artifactory CI/CD),47077
Technology with 3 years in developing and deploying data solutions,47078
Custom Analysis,47079
Math Relationships,47080
Spark/Hive SQL,47081
Online marketplace,47082
Crossfunctional execution,47083
Clustering techniques,47084
Competitor analysis,47085
Supply efficiency,47086
Customer purchase behavior,47087
Datadriven Marketing,47088
Tactical Planning,47089
Media Optimization,47090
Conversion Efficiency,47091
Conversion Rate,47092
Mete,47093
Graph Architecture,47094
Cyber Risks,47095
Data Protection Product,47096
Technology Groups,47097
Populationbased health related data sets,47098
Disease registries,47099
HL7 data feeds,47100
ESSS report module,47101
Cardiovascular disease,47102
Respiratory disease,47103
Bachelor's Degree in Science Technology Engineering or Mathematics,47104
Master's Degree in Science Technology Engineering or Mathematics,47105
PhD in Science Technology Engineering or Mathematics,47106
3+ Years of Experience in Data Analytics,47107
1+ Year of Experience with a Business Intelligence Visualization Tool,47108
2+ Years of Experience Utilizing and Developing within AWS Services,47109
2+ Years of Experience Delivering Data Governance and Data Quality Management Concepts and Practices,47110
Value Stream Mapping,47111
Customer Journey Development,47112
Process Management Tools,47113
MBA/Advanced Degree,47114
Certification in Product Management,47115
MS SQL Server 2005/2008,47116
ESRI Business Analyst,47117
Development Platforms,47118
Technical Architectures,47119
Public Health Information Systems,47120
Microsoft Business Applications,47121
Enterprise Applications,47122
Hybrid Role,47123
ClientCentric Mindset,47124
SelfLearning Ability,47125
PMP or CFA Certification,47126
W8,47127
W9,47128
1099,47129
1042,47130
Tax Documentation,47131
Banking Information,47132
Remote Collaboration,47133
Complex Data Resolution,47134
Annual tax reporting,47135
Special projects management,47136
Sense of urgency,47137
Multidimensional Database,47138
Quantitative Analyses,47139
Visualization Packages,47140
Remote Work Option,47141
Tuition/Education Assistance,47142
Personal Computer Device Allowance,47143
Inclusion and Diversity,47144
Cable Labeling,47145
Cable Standards (TIA/EIA ISO/IEC),47146
Cable Testing Tools,47147
Cable Certification Tools,47148
Tone Generators,47149
Probes,47150
Cable Stripping Tools,47151
Cable Cutting Tools,47152
RJ45 Crimping Tools,47153
Punchdown Tools,47154
Tape Measures,47155
Levels,47156
Cable Ties,47157
Velcro Straps,47158
Cable Clips,47159
Cable Mounts,47160
Power Drills,47161
Wall Anchors,47162
Hard Hats,47163
Cable Fish Tape,47164
Microsoft Power Automate,47165
Microsoft Power Forms,47166
Data Communication Software,47167
Data Transparency Needs,47168
Complex Data Concepts,47169
Survey implementation,47170
Focus group management,47171
Written analytic products,47172
Intelligence Community workforce,47173
Active TS/SCI,47174
Deep Learning Toolsets,47175
Advanced Education,47176
Homeless Services,47177
Poverty,47178
LowIncome Housing,47179
Homelessness Prevention,47180
DoD Architecture Framework,47181
Data analytics methodologies,47182
Data validation techniques,47183
Quality assurance for IT support systems,47184
Agile procedures,47185
USMC military or civilian Service,47186
TECOM experience,47187
Military operations,47188
Joint and Combined operations,47189
Interagency operations,47190
Combat development/defense acquisition,47191
Defense Collaborative System,47192
WebEx,47193
Collaborative planning tools,47194
MS Office/365 office,47195
MS windows server and desktop operating environments,47196
IT Team Collaboration,47197
Tone Generator,47198
Cable Labels,47199
Cable Stripping Tool,47200
Cable Cutter,47201
Tape Measure,47202
Power Drill,47203
Cable Toner,47204
Data and Analytical Platforms,47205
Business Objects Server Estate,47206
Data Solutions Architecture,47207
Constructive Challenge,47208
Broker Support,47209
Policy Verification,47210
SLA Programs,47211
Surplus Lines,47212
Aladdin Software,47213
Budgetary Accounting,47214
Cogito,47215
Statistical Significance,47216
Electronic Medical Record Data,47217
Thirdparty dashboards,47218
User reporting requirements,47219
SQL*Server,47220
Cloud DBs,47221
Hybrid modeling,47222
Master's degree in Computer Science or related field,47223
10+ years of handon data warehousing experience,47224
Experience working on largescale data warehouses,47225
Experience building data models for MPP Relational and NoSQL technologies,47226
Experience working with globally distributed teams,47227
Excellent interpersonal and communication skills,47228
Microsoft Power BI Desktop,47229
Microsoft Power BI Service,47230
MBSE,47231
Hardware Architectures,47232
Firmware Development,47233
Latency Analysis,47234
System Safety Analysis,47235
FMEA,47236
Bid and Proposal,47237
CONOPS,47238
Data Management certification (CDMP or Collibra),47239
Handson experience implementing Alation data catalog,47240
Handson experience implementing enterprise metadata management programs,47241
Experience defining implementing and operating data governance bodies,47242
Working knowledge of data management industry best practices,47243
Logistical regression,47244
3+ years of analytics or reportingrelated experience,47245
3+ years in auto remarketing or financial services industry,47246
Ability to contribute as a technical expert,47247
Experience in customer service,47248
Ability to research and troubleshoot,47249
Strong understanding of quantitative and qualitative analysis,47250
Experience with visualization software,47251
Strong analytical communication and interpersonal skills,47252
Ability to respond quickly to a changing environment,47253
Causal Reasoning,47254
Business Decision Science,47255
AI Translation,47256
Storytelling Methodology,47257
Business Recommendation,47258
Framework Development,47259
ML Bias Measurement,47260
ML Unspecification Measurement,47261
Latent Driver Measurement,47262
Scalable ML Reasoning System,47263
Retail Decision Science,47264
ML Visualization Flow,47265
Distributed ML Optimization,47266
GPU Code Optimization,47267
Horovod,47268
Spark MLlib Optimization,47269
Cython,47270
JNI,47271
Manifold Learning,47272
Distributed Clustering,47273
Graph Network,47274
Hierarchical Model,47275
Bayesian Network,47276
MetaLearning,47277
Causal Reasoning Representation,47278
Creative Storytelling,47279
Business Question Translation,47280
Incomplete Data Handling,47281
AIDriven Business Action Recommendation,47282
Photogrammetry,47283
Aerial Photography,47284
Digital Terrain Models,47285
3D Visualizations,47286
Topographic Mapping,47287
Planimetric Mapping,47288
Aerial LiDAR Point Cloud Datasets,47289
Photogrammetric Maps,47290
AutoCAD Civil3D,47291
Autodesk Civil3D,47292
MicroStation/Terrascan,47293
Pix4D,47294
Google Earth,47295
Global Mapper,47296
Spatial Explorer,47297
PosPAC,47298
TerraSolid,47299
Topographic Surveys,47300
Utility Surveys,47301
Part 107,47302
Accuracy Specifications,47303
Feature Specifications,47304
Feature Coding,47305
Project Boundaries,47306
Project Activities,47307
Data Attribute,47308
Friendly Personality,47309
Lesson Personalization,47310
1on1 Online Tutoring,47311
Small Group Classes,47312
Large Live Classes,47313
Instant Tutoring,47314
Advanced Technology,47315
Learning Science,47316
Personalized Learning Experience,47317
Matching Students with Tutors,47318
Outcome Improvement,47319
Database querying tools,47320
Scripting programming language (Python Bash PowerShell),47321
Process improvement methodologies,47322
College or university enrollment,47323
Safety and security awareness,47324
Histograms,47325
ETL tools (Alteryx),47326
Visualization tools (Power BI),47327
Analytical tools (Python PySpark Apache Spark DAX Studio Tabular Editor JavaScript D3.js),47328
Financial business processes,47329
Audit teams,47330
Microsoft Azure platform,47331
Microsoft Azure Databricks,47332
Statistical and predictive machine learning software,47333
Robotic process automation,47334
Presenting,47335
Client relationships,47336
Business users,47337
Banking Use cases,47338
Model Requirements,47339
Banking Functional Knowledge,47340
OOD,47341
Business units,47342
Business line,47343
Business plan,47344
Process,47345
Revenue streams,47346
Business requirement specification,47347
MS technologies,47348
Production support teams,47349
Sensitive data management,47350
KPIs & metrics reporting,47351
Structured & unstructured data concepts,47352
MIS or CS degree,47353
LiveOps Games,47354
User Insights,47355
Crossfunctional Work,47356
RTS,47357
Strategy Games,47358
MOBA Games,47359
PostLaunch Data Support,47360
Data loading schemes,47361
Troubleshooting software,47362
Team relationships,47363
Expertise in subject area,47364
Data analysis models,47365
